Text,Sentiment
"Hikayesi hiçbir ilginçlik taşımayan, son derece düz bir çizgi roman uyarlaması. Açıkçası ne Daredevil ne de kötü adamlar Kingpin ve Bullseye'ın karizmatik bir tarafı yok. Belki de Mark Steven Johnson, sadece filmin yönetmenliğiyle ilgilenip senararistliği işinde uzman birisinin ellerine bırakmalıymış... (4/10)",N
ben izledim çok saçma boşa vakit kaybı,N
arkadaşlar nedense film beni sürüklemedi hatta sıkıcı geldi. bir farklılık arasamda bulamadım aksiyon sevenler izlemesin ama ağır psikolojik film seviyorsanız kaçırmayın derim,N
Film çekse de izlesek dediğim yönetmenlerden Darren Aronofsky'nin ilk uzun metraj filmi Π noktasını ararken kendi beyninde kaybolan bir adamın hikayesini anlatıyor ve sizi temin ederim G noktasını ararken kaybolan adamın hikayesi kadar eğlenceli değil..,N
bizim türkler bu filmin taklidini yapmışlardı uzaylını adı ise badi ydi.filmin sonu çok duygusaldı.,P
"Canım sıkkındı, iyi bir film izlemek istedim. İzlemek istediğim ama bir türlü izleyemediğim filmleri baktım, baktım , baktım. 3. kez izledim. Çok güzel filmdi beeee.",P
"filmi henüz yeni izleyebildim adını çok duydum ve gerçekten duyduklarım doğruymuş,çok süper bir film.çok hareketli değil bazen tempo yavaşlıyor ama sonunda özellkle çok şaşırıyorsunuz...",P
Ne cok iyi ne de kotuydu bnce ortalama bir film di .. İlk yarısı biraz sıkıcı ikinci yarısı costuruyor ama yine de cok iyi diyemem,N
İzledim ve beğenmedim.Eğlenceli bir tarafının olduğunu söyleyemiyeceğim.,N
"Usta yönetmen David Cronenbergin izlemesi ve hazmı en zor olan filmlerinden...Naked Lunch müthiş bir sinema deneyimi ve izlerken hakikaten bir sanat dalı izlediğinizi hissediyorsunuz,şiddetle tavsiye ediyorum...",P
izlerken aklıma scarface geldi :) konular farklı ama işleyiş aynı sanki..Ayrıca Sharon Stone filmin sonlarında daha da müthişti ;)10/9,P
kesinlikle süper bir film.hayranlık içerisinde izledim.şideetle tawsiye edilirrr...10/10,P
"film beklediğim kadar iyi değildi...hatta ara ara uyudum diyebilirim..)).tom hanks rolunü başarıyla oynamış...ancak catherine zeta jones ( ismini söylemek çok hoşuma gidiyor..) çok sönük kalmış...filmin cast sırasına bakarsanız 5 , 6 ve 7. sıradaki oyuncular, 2.sıradaki catherine'den daha fazla gözüküyor...bence catherine erkek izleyicileri çekmek için bu kadar ön plana kondu bu filmde...Film ne çok duygusal ne de çok komikti (bir kaç sahnesi hariç)... işte bu yüzden sıkıldım ben filmden arkadaşlar...",N
ilk gittiğim sinema filmi :) çok güzel :) 10/8,P
Her filmin tarzına yenilik katanları güzel ve kalıcı. Bu film sadece bi kaç filmin montajı gibi. Blade bu tarzın en iyisi. Bu sadece hoş seyirlik. Büyük beklenti olmadan vakit geçirmek için gidilir. En iyisi cd alın evde bi izleyin. Ama sanırım izlemezseniz de bi şey kaybetmezsiniz.,N
Beni finaliyle şaşkına çeviren harika bir filmdi. Oyuncular özellikle Halle Berry ve John Travolta müthiş bir performans sergilemiş biraz unutulanTravolta yı yeniden canlandıran müthiş bir şekil de kurgulanmış izlerken ya bu filmde neymiş büyülendim diyeceğiniz bir seyirlik yerinizden hiç kalkmadan bazı sahnelerinde de gözlerinizi faltalı gibi açacağınız bir film. Ayrıca filmde İstan buldan da bahsediyorlar. 10/9,P
"Michael Keaton'ın geri dönüşünü yapamadığı son derece sıradan, sığ bir film.. Senaryonun üzerine gidilmemiş, başka çıkış yolları aranmamış.. Başarısız...(4/10)",N
"David Finchera hayranım. Bu adam sahiden sihirli. Filme gelirsek... Film hakkında denilebilecek tek şey yok, onlarca şey var: Mükemmel, olağanüstü, kült, başyapıt vs vs... Müthiş etkileyici bir konusu var. Görsel sunum Fincher gibi üstün bir yönetmenden beklenileceği gibi harikulade. Film baştan sona sizi sürüklüyor. Final de ise sizde kafanıza bir kurşun yemiş gibi oluyorsunuz. Ve Edward Norton... Benim en beğendiğim aktör. Müthiş bir performans sergilemiş, insanın izlerken hayran kalmaması mümkün değil. Tabii Brad Pittin de ondan aşağı kalır bir yanı yok. İkisi de çok iyi uyum göstermişler. Onları başka bir filmde daha beraber izlemek isterdim. Filmin başlarında dikkat ederseniz ara ara bir şekil belirip kayboluyor, benim gibi onlarca kez izlemiş olanlar zaten fark etmişlerdir. İşte her şey o anda başlıyor... Dövüş Kulübünü öve öve bitiremem. Kelimeler yetersiz kalıyor, izleyin ve görün. Sonra dışarı çıkıp tanımadığınız biriyle kavga çıkarın ve... Kaybedin. ""Nefret ettiğimiz işlerde çalışıp gereksiz şeyler alıyoruz, televizyonla büyürken milyoner ya da rock yıldızı olacağımıza inandık. Ama olmayacağız, bunu yavaş yavaş öğreniyoruz. Ve o yüzden çok çok kızgınız... "" İzlemezseniz çok şey kaybedersiniz. Tabi ki de 10 puan.",P
Gerçekten hem Duygusal Hem Bir Baba oğul İlişkisini En İyi Biçimde Anlatan Güzel Bir Film Bence 10/10'luk Bir Film İzlenmeye Kesinlikle Değer...,P
Dustin Hoffmanin gençlik yıllarından izlenesi ve arşivlik bir Western. İlginç konusu ve roman okur gibi ilerleyen atmosferiyle süresi uzun olmasına rağmen akıcı ve kaçırılmaması gereken bir film...,P
"Kadro o kadar mükemmel ki,izlerken bir an bile sıkılmıyorsunuz..Harika bir film,harika bir son..9/10",P
"cok abartıldığı için hayal kırıklığına uğradığım film,indiana jones filmleri bile daha fantastik.sosyo-psikolojik bir deney için çekilmiş bir film.insanlara süper dayatması ile insanlarında öyle zanettiği.",N
"tek kelimeyle mükkemel bir film, film gerçekten çok iyi, kesinlikle izlenmesi gereken bir film herkese tavsiye ederim 10/10",P
bence zaman kaybı,N
kötünün anlamını zedeleyecek kadar kötü bir film. kyle'ın poposu bile bu filmi kesinlikle kurtaramaz! bu filme yorum yazmaya bile deymez (o zaman neden yazdım ki!!!!!),N
çok güzel..............................................,P
"Berbat bir film , senaryosu bile yok. Sadece Will Smith hayranları izlesin de diyemeyeceğim. Jason Batemana katlanmaktan yana sıkıntı çekmeyecekseniz sorun yok. Buyrun senaryosundan , yönetimine , müziğinden , oyunculuğuna kadar fiyasko ötesi bu filme..",N
filmde güzel vücutlardan başka bir şey yok..ayrıca sinema tarihine geçecek hatalardan birini içinde barındırıyor..p.walker ve j.alba nın havaalanında arkadaşlarını karşıladığı sahnede aynı kadının aynı kapıdan 4 kez girdiğini görüyoruz.F.girik ve C.arkın ın başrolünde oynadığı murat ile nazlı isimli filmde kameraya gözükmemek için yatağın altına saklanmaya çalışan suflör den sonra en korkunç film hatası bu bence.,N
"fılmın ilk %90 lık bı kısmı adamı sıkıntıdan patlatıyo,sadece fınal bıraz ilginç olmus",N
film boyunca sıkıntıdan patladım o gün geç kalkmama rağmen nerdeyse uyuyodum. Bide korkuu filmi diye geçmiyomu kafayı yicem. Hayatımda izlediğim en dandik sıkıcı filmler sıralamasında rahatlıkla ilk 3 e girer bu film. İzlemek gibi bi hata yapmassınız umarım. 10/1,N
kesinlikle robert de niro nun en iyi filmi herkes izlemeli,P
Bond yine şahane...,P
"tek kelimeyle süper bir film, ama puanı niye bu kadar düşük anlamadım... yani bu sadece bir filmle sınırlı değil dandik filmlerin bile yüksek puanı varken bu filme haksızlık yapıldığını düşünüyorum...",P
"Leon'u sinemada seyreden şanslı kişilerden sayıyorum kendimi. Hayatımın filmi, herşeyi ile dört dörtlük...",P
tek izlediğim keirayı gözümüze sokmaya çalıştıklarıydı.içimden ya bu film ne zaman bitcek diye düşündüm sadece.bağlantısız alakasız bir film.........,N
Bi film maksadının sadece üç beş kuruş kazanmak olduğunu ancak bu kadar belli edebilir herhalde. Ne ki bu yani. Allah da bu Türk sinemasını ıslah etsin. Başka denecek bişey yok.,N
bu fransız ekolü kokan filmlerden nefret eder olduk.zorla beğenmeye çalışanları da anlamıyorum.tamam filmlerde verilmek istenen düşünce kapalı olabilir ama bi sanat da bu kötü kullanılmamalı bence. berbat bi film.,N
Kuzey İrlanda'da barışçıl bir gösterinin kanlı bir trajediye dönüşünün hikayesi...Daha gerçekçi olması için tamamen doğal ışık altında çekildiği söylenen film amaçladığı gerçekliği yakalıyor belki ama belgesel havasında kalığendiğimi söyleyemem ama yaşanan olaylar hakkında en azından bir bilgi sahibi olmak için ıca filmde güvenlik (!) görevlilerinin eylemcileri 'çapulcu' olarak nitelendirmesi ülkemizdeki görevdaşlarının sıfat bulmada çok yaratıcı olamadığını gösteriyor.,N
Filmin imdb puanı 7.8 yani nerdeyse 8 bizim burdaki puana bak...Demekki bizimkiler imdbden daha iyi biliyor sinema işini...,N
Tek kelime ile mükemmel bu filmle alakalı söylenicek tüm sözlerde varım..Amaaaa en sinir olduğum şey o cesur gözüpek kahramanın engilizlerin eline geçip öldürülmesiydi hasta oldum sinirimden.,P
Uzun yıllardır seyrettiğim en kötü film!İkinci yarısını zorla seyrettim :(,N
Hiçbirşey anlamadım.Johnny Deep sürekli birşeyler anlatıyor.Bu tarz filmleri hiç sevemedim.,N
off klıse japon korku fılmlerıne benzemıs..cızgı fılm dıyemeyız..bayagı pornografık havası vardı..bunu cocuklarını ızledıgını dusunursek berbat bır yapım..bu arada korku fılmıde olamamıs..begenenlere şaşırdım..ama fılm gıbı çekılmesı bır bır basarı sayılabılır..4 verdim..bır anıme cocuk anımesı ...porno degıl...,N
okadar harıka fılmı warken tecevuz sahnesıyle ortaya cıkmıs reklamı ıle gıse yapmıs sacma sapan bır fılım bırkac can alıcı noktası wardı okada r degısıklıgı ıse tersten anlatılması ıse eger sole bır gerıye bakın ılk degılbu cok ornegı var ondan once eger oyleyse vasat....,N
"bu filmi ""crash""vari bulanların daha önce bir inarritu filmi izlemedikleri belli bence..",P
o sinema salonun da o kadar ses arasında ciddi ciddi uyudum çok sıkıldım yaw,N
tür:korku ben korku unsuru olabilecek bir sahne hatırlamıyorum.belki dram diyebiliriz fakat dram olarak da korku olarak da doyurucu değil malesef.büyük umutlarla izledim ama beklediğim gibi çıkmadı.küçük çocuk çok şekerdi ama :) onun dışında film benim için hayalkırıklığı oldu sadece..10/3,N
"Steve Mcqueen dedin mi orda duracaksın. Gerçekten geçmiş yıllarda yaşanan olayları yaşam şartlarını ve bu yaşam şartları içinde dostluk,yaşama sarılma,özgürlük konularını işleyen müthiş bi film...Arşivimin vazgeçilmezi 10/10",P
"Jean-Claude un, takım elbise ile dövüş sahneleri görülmeye değer...",P
"Hayatımda izlediğim en sıkıcı,en kötü film.Şunu kabul etmek lazımki o dönemlerde bundan fazlasını beklemek biraz güç olurdu ama,en azından sonunu biraz iyi yapabilirlerdi.Film boyunca ne korku var nede gerilim.İzlemeyen arkadaşlara kesinlikle tavsiye etmem.Daha iyilerini bulabilirsiniz.",N
"Yuh yani Abuzer Kadayıfın 5,2 puan aldığını görünce çok şaşırdım. 7-7,5 arasını hak diyor bence. Tamam Sibel Turnagöl yanlış bir seçim ama zaten çok fazla rolü de yok filmde. Verdiği mesajlar falan, sosyolojik tahliller falan iyi bence. İzlenir yani.",P
Züğürt Ağa’nın başına gelmedik kalmadı..Hain Kekeş salmanın ağanın başına örmediği çorap kalmadı..tabi haraptarlıların da...O kadar güzel bir film ki...doğduğum yılda yapılmış ve bende özel bir yeri var bu mükemmel filmin....,P
melonkoliyi iliklerinize kadar hissedeceğiniz jennifer connely ve jared leto'yla daha da harika olmuş filmdir!mutlaka izlenmelidir,P
"Film sağlam kurgusu, zekice yazılmış senaryosu ve Guy Pearcein mükemmele yakın oyunculuk göstermesi sonucu Kült film kategorisine girmeye aday. Nolan kardeşler her zaman ki gibi sinema nedir ve nasıl yapılır konusunda dersler vermiş. Hala izlemediyseniz acil olarak izleyin!!! 10/10",P
Film başarılı. oyuncular süper. türünün ilk örneği. 10/9,P
ne yalan söyleyeyim filmi tam olarak çözemedim.yani ne mesaj vermeğe çalıştığını anlamadım.farklı bir kişiliğe(iyi bir burna sahip :) ) sahip olan elemanın yeni parfümü için yaptığı olaylar(cinayetler desek daha doğru olur). film bu kadar basit ama ne bilim.garip değişik bir film yapmaya çalışmışlar. . .,N
çok saçma bi film çocuk filmi gibi sadece koşuşturmadan ibaret. izlemeye değmez,N
İzleyip de etkisinden çıkamadığım hep yaşadığım anlardan şüphe edip acaba dediğim mükkemmel bir filmdi.10/10 diyorum,P
kelimenin tam anlamıyla harika. bir generalin ordudan atılması ve öldürülen ailesinin öcünü almak için verdeği müthiş kahramanlığı anlatıyor. russel crowe rolüne harika gitmiş.,P
ben pek beğenmedim filmi.eğlenceliydi müzikleri güzeldi ama bunlar bir film için yeterli değil.4/10,N
"Filmi az önce izledim ve burdaki yorumları okuyunca acaba ben yanlış bir filmimi izledim diye dvd'nin üzerini tekrar okudum.izlemek isteyenlere nacizene bir tavsiyem olacak boşu boşuna 2 saatinizi harcamayın.gerilim,korku,aksiyon,senaryo namına birşey göremedim.ama diğer arkadaşlara katılıyorum efektler etkileyici.belkide onun hatrına filmin sonuna kadar asbırla bekledim ama finalde tırt çıkınca soluğu beyazperde'ye yorum yazarken aldım.tabiki karar sizin iyi seyirler",N
"Woody Allen den Altı kişinin aşkı ve seksi arayışının hikayesi. Müthiş diyaloglar, süper bir film. 10/8.5",P
"bütün güzel yorumları sonuna kadar hakeden şahane bir film. içinde o kadar hoş, o kadar etkileyici, o kadar dolu ögeler barındırıyor ki, izlemeden anlaşılmaz. herkesin mutlaka izlemesi gereken bir film bence. 10/10, favori!..",P
"İhtiras Tramvayı, kadın erkek ilişkilerindeki çarpıklıkları ahlaki anlayışa ters düşen bir hayat felsefesini sorguluyor ve bunu da çok başarılı yapıyor'Filmi genel hatlarıyla beğendim ve mutlaka arşive koyulacak, izlenecek ve üzerinde tartışılacak bir film olduğunu düşünüyorum'İzlemeyenler bana göre büyük bir eksiklik içindedir'Hala önünüzde koca bir ömür varken ölmeden bu filmi izleyin derim?Marlon Brando hakkında düşündüklerim? Yüzyılın gelmiş geçmiş en büyük aktörü oynadığı her filmi güzelleştirip izletme başarısına sahip bana göre. Mimikleri, rol yeteneği oynadığı bir filmi o kadar izlenilir yapıyor ki bu büyük aktörü ayakta alkışlamak dan başka bir şey kalmıyor bize. Vivien Leigh hakkında düşündüklerim?Rüzgar Gibi Geçti filmindeki müthiş performansından yıllar sonra Blanche Dubois rolünü son anda kaparak filme ayrı bir tat katmış çok güzel ve yetenekli bir bayan? Rüzgar Gibi Geçti filmindeki hırslı çekici ve cesur bir kadından, çaresiz, bitkin ve yapayalnız bir kadına dönüşümü dikkatimi çekti muhteşemdi. Broadway'de Blance DuBois'i oynayan Jessica Tandy yerine prodüktörler tarafından tercih edilmiş iyi ki tercih edilmiş diyorum. Filmden notlar?1951 yılında Pulitzer Ödülü kazanmış Tennessee Williamsın aynı adlı oyunundan uyarlanmış bir Oscar Ödüllü filmi, filmin oyununu da yöneten Elia Kazan yönetmiş,Film yapılırken Brando için herhangi bir T ? shirt satın alınmış ve birkaç kere yıkanarak daraltılmıştır. Film, 1999 yılında Birleşik Devletler Kütüphane Kongresi tarafından ?kültürel olarak önemli? filmler arasında ilan edilmiş ve Ulusal Film Sicil Dairesi'nde korunmasına karar verilmiştir.Filmde görülen Perley Thomas marka tramvay New Orleans'ta hala hizmet vermektedirFilm müzikleri Hollywood'da zamanın en radikal yükseliş eğiliminde olan Alex North tarafından yapılmıştır. North, geleneksel tarzın yerine karakterlerin psikolojik hallerini yansıtan kısa tınılar yazmasıyla ünlenmiştir. En İyi Müzik Akademi Ödülü'ne aday gösterilen iki filminden biridir.Film çekimi sırasında Elia Kazan Vivien Leigh'in evinin bahçesinde David Niven, Marlon Brando ve Laurence Olivier'ın havuzda yüzdüğünü farketmiş. Olivier'le Brando'nun öpüştüklerini görmüş. ?Vivien'in yanına gitmek üzere geri döndüm. Eminim ne olduğunun farkındaydı ama görmemiş gibi davranıyordu. Ben de öyle yaptım. Bu olay hayatımda gördüğüm en kafa karıştırıcı manzaralardan biriydi.? diye bir demeç vermiş?Filmin oyunu ülkemizde de İstanbul Şehir Tiyatrosu'nda gösterilmiştir?",P
